professor,course,comment,date
John Stinchcombe,BIO150,"Maybe his voice will sound better when he hits puberty.  Painful to listen to on the recordings.  Also, barely suppressed his rage when somebody blocked the projector.  He needs to be put on a shelf until he matures.",2009-02-18 17:30:23
John Stinchcombe,BIO150,"Clear (but high) expectations, explains things clearly.",2008-12-08 18:43:19
John Stinchcombe,BIO150,He's pretty good.,2008-10-27 20:29:02
John Stinchcombe,EEB324,"""does this sound reasnoable?"" his favourite quote",2008-09-10 10:32:12
John Stinchcombe,EEB324,great prof.,2008-09-09 20:35:18
John Stinchcombe,BIO150,"Has high expectations of students... requiring us to read articles and remember them for a test! Test had errors, but these were fixed. Prof treats and expects you to learn like a university student not a high schooler.",2008-02-09 22:15:01
John Stinchcombe,BIO150,"One of multiple professors in BIO150, he lectured for the last portion of first semester and did not compare with the first. However although he gives a lot of articles, they portray the class material well.",2007-12-16 12:33:45
Nicole Mideo,BIO220,"Mideo did a fantastic job in BIO220. The material was interesting and digestible, her slides were well-made and included super helpful examples, and her tests were very fair and were good reflections of the materials we learned in class. ",2022-10-01 18:24:53
Nicole Mideo,BIO22O,"She did a really good job with adapting the class for online learning. Slides were well made, lectures were clear, test questions on her material were fair. I liked that she used a lot of case studies/examples to illustrate the points she made in lecture. Also, the material was super updated for topics relevant to COVID which was interesting.",2022-05-10 03:53:55
Nicole Mideo,BIO220,"She's a really good lecturer, makes class super interesting, and good at explaining difficult concepts. Her slides are very clear and concise, and lectures are very organized. I don't really care much for ecology as a subject, but she (& Dr. Stinchcombe) made it so interesting that BIO220 actually ended up becoming my favourite class of the year.",2021-05-29 23:27:43
Nicole Mideo,BIO220,"She obviously loves her topic but I don't think she explains concepts as clearly as she could / as well as she understands them herself. Appreciate her efforts to sporadically incorporate humour into the course. Her lecturing style is frustrating, with lots of back and forth between topics and not always a clear throughline.",2021-04-19 14:22:18
Nicole Mideo,EEB325,"She is so passionate about what she researches and you can really see it in her lectures. She is really clear and lectures are very thoughtful, but it is hard if you don't understand the material. Midterm was definitely hard, but I knew that going in the course because I did so so in her BIO220 section. Graduating this yr, honestly my favorite prof",2021-04-11 17:52:17
Nicole Mideo,EEB325,"winter'19. One of my favourite professors at UofT. I really enjoyed her section in Bio220 which lead me to take EEB325. She's a very approachable, animated person and lecture material is interesting. Material is basically pure memorization so if you did well in bio220, you'll likely do well here too. Quite a few readings that will show up on tests.",2019-11-26 04:43:54
Nicole Mideo,BIO220,one of the best profs i've ever had - clearly passionate about her work & actually learns your name and answers your questions until you understand the answer. devastated that EEB325 is not being offered anymore b/c was so looking forward to taking another class with her :( (also her research is SUPER interesting),2019-05-31 17:38:47
Nicole Mideo,EEB325,"This was the WORST course Ive taken in my 4 years at UofT. Nicole made UofTears become a reality many times. Midterm and final averages were very low, and assignments dont help boost marks. Shes not clear about grading expectations for assignments, and dont even try voice your opinion without getting snarky comments back. Just a bad course.",2019-05-09 03:28:11
Nicole Mideo,BIO22O,Engaging funny lectures. Though lots to memorize and apply. She is better than Prof Wheeler no doubt. A real gem. Keep her safe UofT.,2019-05-05 09:06:23
Nicole Mideo,BIO220,Super engaging. I already knew most of the material and could have tuned her out but shes really fun to listen to. Also a nice person to talk to and ask for clarification. You can tell she really enjoys what she does and cares. Makes sure you UNDERSTAND the material for tests! You cant get away with just wrote memorization.,2019-03-13 21:06:08
Nicole Mideo,BIO220,"Made the first section of BIO220 very interesting. I was dreading this course after BIO120, but Prof. Mideo made it very enjoyable. She fills her lectures with interesting and relevant examples. In terms of testing, she doesn't go easy. Specific details are tested so make sure you relisten to her lectures and take good notes on the readings",2019-03-12 01:59:53
Nicole Mideo,BIO220,"one of the top 5 profs at uoft for sure! she made a topic i used to dislike one of my favourites. if you can, try to take any class you can with her!!",2019-02-21 20:37:24
Nicole Mideo,EEB325,a very good course,2018-05-07 12:48:06
Nicole Mideo,EEB325,"If you're looking to learn something and enjoy it at the same time then Nicole is perfect for you. But don't expect to get a good mark out of it. She's a tough grader and it seems as though she instructs her TAs to be the same. Low midterm averages, low assignment average, lots of readings that you get quizzed on weekly. Good prof, terrible class.",2018-04-09 13:40:10
Nicole Mideo,EEB325,"""Participation marks"" should be based on participation... not quizzes with misleading questions.",2018-03-29 16:10:35
Nicole Mideo,EEB325,Dishonest - says won't test details then does. Expects your answers to state something not asked in the question. Very specific answer key. Class average for midterm was in 50s then cancelled office after we got grades back... suspicious.,2018-02-28 19:04:18
Nicole Mideo,EEB325,Interesting topics but a very bad marker!,2018-02-28 17:13:49
Nicole Mideo,EEB325,Terrible course :( bad marker,2018-02-28 17:10:26
Nicole Mideo,EEB325,"Really bad course, teaching pseudoscience at best, worse marking scheme, avoid it like the plague, coming from an A+ student in other courses!",2018-02-28 16:37:31
Nicole Mideo,EEB325,Amazing amazing professor.  Super young but super smart.  She's both in touch with the class and completely respected.,2017-06-23 13:04:09
Nicole Mideo,BIO220,She's amazing! One of the true gems of UofT along with everyone in the teaching team of Bio220. Her lectures are easy to understand and she explains them very well! There's a lot of articles to read for her part of the course but they supplement the lectures very well. The exam might catch you off guard tho.,2017-04-25 10:14:46
