professor,course,comment,date
Iain McKenna,PHI2396,This guy's so funny and probably the realest prof I've ever had. Bioethics was super interesting but you gotta do all the readings (can be very dry) and participate in class to make the most of it. He's really good at leading discussions and gets you to think critically about ethical issues. Got 100% on the take-home final which was a case study.,2020-01-06 16:01:36
Iain McKenna,PHI2398,Boring material. Useless slides. Lots of reading. Very easy midterms if you do reading - mc and short answers. Participation is free 10%. Final is take-home paper that was easy but haven't received marks yet.,2020-01-02 00:53:55
Iain McKenna,PHI2398,"He was probably good in the past, but he was the worst this year.",2019-11-22 18:22:10
Iain McKenna,APA3301,"Amazing professor, he made ethics interesting. Would 100% take a class with him again!!",2019-03-03 15:41:44
Iain McKenna,ECH2310,"Great prof! Very entertaining, loves class discussions. Midterms and final are very fair. Readings can be intense but he explains them well.",2018-12-21 23:45:24
Iain McKenna,ECH2310,Hilarious prof. Super charismatic and interesting. Midterms and final are all set up the same way. Really takes students' ideas into account.,2018-12-12 12:42:27
Iain McKenna,PHI2396,"Iain Mckenna has to be by far my favourite prof at uOttawa, his lectures are so interesting and he is so funny but yet such a down to earth prof.",2018-07-03 22:20:15
Iain McKenna,PHI2396,McKenna is a solid choice for bioethics. He asks us what to put on the exam and loves in-class debates. Made the course so much easier than it would've been. Keep being a gem McKenna,2018-04-20 03:45:16
Iain McKenna,PHI2396,"Professor McKenna is amazing, he cares about what he teaches and makes it interesting.",2018-03-20 20:40:50
Iain McKenna,PHI2396,Love this professor! His lectures are so interesting and the topics are never ever dull! He is also very sweet and cares for his students,2018-01-12 22:10:51
Iain McKenna,PHI2398,"He's a really fun prof. The discussions were great and the guy is mad smart. Tests were chill, but there's A LOT of reading. However, he doesn't test the details too much, just understand the concepts, keep up with the chapters and you're gold.",2017-12-25 15:17:43
Iain McKenna,ECH3330,"Prof McKenna was outstanding. He treats students like equals, talks rather than lectures, and still gets the course content across fantastically. He brought in some of the most interesting guest speakers I've ever experienced from a variety of fields. Readings were pretty compulsory but the textbook reads very easily. Would definitely take again.",2017-05-29 19:13:56
Iain McKenna,PHI2398,great prof!,2017-03-27 11:52:42
Iain McKenna,PHI2397,"Professor McKenna was a great professor, almost missed him, got lucky for having him in PHI2397.",2017-01-30 13:40:23
Iain McKenna,PHI2397,Very straightforward professor. He provides us questions on the midterm/final beforehand and will not trick you. The final consisted of essay questions but he allowed us to bring in cheat sheets and expected us to basically write the essays at home first then rewrite it in the final room.,2017-01-04 17:09:35
Iain McKenna,PHI2397,You have to read a chapter each week and write a quick summary for participation marks. You didn't really have to attend since he posted the slides on BlackBoard. Overall his test were very straightforward (gave us the question in advance) but the exam required a lot of preparation. Overall a nice prof that understands students.,2016-12-12 11:14:41
Iain McKenna,PAP4355,"In most of his classes, you submit a one page summary every class of the readings. He makes his expectations exceptionally clear. He is a dynamic lecturer, and a fantastic professor!",2016-09-21 13:06:07
Iain McKenna,PAP4355,Very personable prof. Cares about his students and does not shy away from thoughtful conversations. I took his Ethics class so perhaps that catered more towards participatory classes but still interesting. There were assignments to be handed in before each class which counted as participation points and there was group presentations. Good prof!,2016-08-30 17:03:17
Iain McKenna,CDN1000WB,"Pretty simple class with an interactive component. Has the difficulty of a high school course, so I couldn't worry about consulting the professor for help. He seemed pretty available from the multitude of emails he would send out.",2016-07-17 15:45:04
Iain McKenna,CDN1100,"His personality is simply amazing! Although a lot of reading is required, but he will give you the questions before the exams to prepare, so it's pretty fair. AMAZING CLASS:)",2015-12-16 15:56:52
Iain McKenna,CDN1100,"Super cool prof. Rocks all kinds of bow ties. Great sense of humour. He is always ready to help out his students in every way possible and is always open to ideas from his students. That being said, expect A LOT of work and reading in this course. The course content is pretty dry (especially if you don't like politics) and lectures can be long.",2015-12-10 12:33:50
Iain McKenna,POL4187,"Great professor and great class. He's very open to suggestions and is flexible with deadlines. He's also knowledgeable in this subject and makes it interesting. This class is mostly a big discussion group on different topics of ethics in IR, so make sure to read the book. Not a lot of assignments, but participation is important. ",2014-12-11 23:18:54
Iain McKenna,CMN4105,"Okay, seriously he is the best prof I have EVER had. He's open to dialogue about projects, clear in course requirements, and he treats you like an equal instead of a lowly student. He values students' input and collaborates with to be fair about the course material; yet he's not a pushover. Reasonable, and gave an extension for the final. A+ prof.",2014-04-07 19:37:53
