professor,course,comment,date
Dan McIntyre,10011002,"You need the ACE-IT cd to pass his class, otherwise the questions don't seem to come from anywhere. He knows his stuff, but presents it in a way thats beyond 1st year level",2005-01-30 19:06:13
Dan McIntyre,PSYCH1001,"Horrible teacher, exams are not from lecture or textbooks but exams from previous years. Boring lectures that put me to sleep - YAWN!!",2004-12-17 09:35:22
Dan McIntyre,PSYC1000,"the exams are horrible. i dont know where the info came from. the lectures are interesting but not helpful for the exam. he gets off topic a lot, although the stories are interesting.",2004-12-12 00:15:37
Dan McIntyre,PSYCHO1000,"he has a tendency to digress form time to time,but his infomation is very relevant, and his classes are fun. even though i fall asleep sometimes.",2004-12-10 18:10:24
Dan McIntyre,PHSYC1001,"how much you study is totally irrelevant to the grade you get. its based on luck. lectures are hard to follow. on the bright side, it's not a lot of work.",2004-12-10 08:06:38
Dan McIntyre,PSYC10012,"World-renowned epilepsy specialist. Tons of useful info., if you're a great note taker, you'll do well since 80-85% of the exam q'ns are derived from the lectures. A wonderful intro. to psychology for the serious student who intends to learn. Not recommended for slackers. Ace-it isn't recessary!",2004-11-04 00:17:20
Dan McIntyre,PSYC1001,What a horrible teacher!!! His lectures put me to sleep and he rarely follows the lecture notes he puts online. His exams are extremely difficult and he barely gives out any help or clues or anything. Turned me off the subject completely.,2004-10-27 19:30:14
Dan McIntyre,PSYCH1001,"the ace-it cd only helps those who take his ITV course in the summer with that hippy lookin' guy... hippy guy's summer itv course exam's mostly ace-it questions, exact copies. ;)",2004-10-25 16:24:06
Dan McIntyre,PSYC1000,"Not easy to get ahold of. Great course. ACE-IT is not really as useful as they say, but it does help. Take good notes. Oh, and copy the data files off the ACE-IT floppy BEFORE you install it, and then reload those later. Then you can install it more than twice. It doesn't work on a mac, either. Grr.",2004-10-25 02:36:46
Dan McIntyre,1001,"Instructed us to use ACE-IT CD, yet very few questions on the mid-term were the same. Read the book and watch lectures. When he tells you there won't be any trick multiple choice questions, it's simply not true.",2004-10-23 11:43:21
Dan McIntyre,PSYC10012,"Lectures are entertaining but not good for studying. Exams had lots of questions that have not been covered in either lectures or the textbook. In facts, exams seemed to be very loosely related to the textbook and not at all to the lectures. AceIt helped.",2004-09-28 22:32:55
Dan McIntyre,1000,Ace-it is a Godsend! You can only install it twice though. He's a good teacher. His exams are fairly easy.,2004-09-19 14:17:38
Dan McIntyre,PSYC1002,All of the exam questions are on the ace it cd or on previous exams!,2004-09-16 17:50:33
Dan McIntyre,PSYC1001,"Superb quality lectures-excellent intro. to the cosmic field. Tons of interesting notes. 80% of exam q'ns based from lectures. I'd advise reviewing the tapes, as he moves quickly. Fair exams. You can get an A w/out the ACE-IT.",2004-09-15 14:11:43
Dan McIntyre,PSYC101,This coarse changed my entire life. I am now studying Psychology for my major. Dan you really are the Man. How many first year students are taught by a world leading Neuroscientist? We did!,2004-09-14 10:06:47
Dan McIntyre,PSYC1001,"two words - ACE-IT. Other than that, the lectures are truly entertaining, go for the fun of them, ace it for the real stuff.",2004-09-09 00:45:02
Dan McIntyre,PSYC1001,"Very intelligent and interesting prof, it is evident that he loves his job, gives great examples to aide his teaching, definitly buy his ACE-IT! CD (this is the key), a class that everyone will do well in.",2004-09-07 12:43:41
Dan McIntyre,PSYC10012,"i loooove McIntyre! i'm only taking psych mayor coz of him, he's great! u sometimes feel he gives way too much info, but later on its amazing to know so much from only one class, personally, i love his sense of humour",2004-09-01 01:11:31
Dan McIntyre,PSYC1001,"Great teacher.  Definitely get his ACE-IT CD though, he uses all the questions from his own CD!  PLUG?  lol...it's definitely worth the 45$ though!  He's very clear, 'cool' and funny.  Such a fun class!",2004-08-16 10:55:35
Dan McIntyre,PSYC1001,Very knowledgable... absolutely knows his stuff. Funny guy... but he can definitely be cocky. Very easy class if you actually take good notes and study.,2004-08-04 19:39:00
Dan McIntyre,PSYC0102,"When he says you should get the Ace It CD, you SHOULD get the Ace It CD!! You have it and your good to go!",2004-07-22 21:27:59
Dan McIntyre,PSYCH1002,did a great job at explaining the material. speaks loud and clear :),2004-04-17 16:41:32
Dan McIntyre,PSYC,This guy likes to hear himself talk.  Try spending a little less time on yourself (oh wise one).,2004-04-17 10:25:14
Dan McIntyre,PSYC1001,"Really quite bad. Pointless, unstructured lectures. Mostly memorization of trivia. Dumbed down waste of time. Melia-Gordon was much better. His only redeeming characteristic is that he's easy.",2004-04-16 19:17:23
Dan McIntyre,PSYC1002,Excellent Class.  Buy the Ace-It! CD.  It is now on-line (through WebCT) as well as ITV. Good way to watch and play solitare at the same time!!,2004-04-12 20:57:28
Dan McIntyre,PSYC1002,He is a very smart man. He does not use the text book at all. But his lectures are interesting.,2004-04-05 18:25:50
Dan McIntyre,PSYCH1001,"Kinda boring, but an interesting course. And it's easy.",2004-03-16 12:42:42
Dan McIntyre,PSYCH1101,Don't buy the textbook - I never used it and still got a good mark.  Good teacher.,2004-02-13 08:59:20
Dan McIntyre,PSYC1001,"Super smart but goes over things very quickly so not the easiest course to get an A in. Makes the course VERY interesting though, a great instructor",2004-02-11 12:46:24
Dan McIntyre,PSYC,In fourth year i still remember things from McIntyre that help me pass exams.  Great professor.,2004-02-09 20:28:04
Dan McIntyre,PSYCH1002,You have to respect how intelligent this boy is! Use the Ace-it CD and take notes and you'll do well. He makes the course very interesting!,2004-02-09 10:11:18
Dan McIntyre,PSYCH1000,what a fruitcake,2004-02-05 14:00:20
Dan McIntyre,PSYC1000,"This guy's a joke. Are we in high school. If you want an A, take this guys course, I swear you get one when you register. MAKE IT HARDER DANNY, YOU WON'T BE SUCH A JOKE. he shouldn't feel bad for making people fail. Hang out with the physics profs they'll",2004-01-04 14:01:24
Dan McIntyre,PSYC1000,"Might actually be the best prof in the world.  Interesting, clear lectures with plenty of examples (that he will put on the exam) combined with an array of ugly turtlenecks= one good class.",2004-01-03 12:46:12
Dan McIntyre,PSYC1001,DON'T BUY THE TEXTBOOK!,2004-01-01 23:10:19
Dan McIntyre,PSYC1001,"I found it easier to take notes from the ITV tapes than sit through the actual lectures. He does cover a lot of material in a short time, but he conveys it clearly. If you take good notes, study them, and do ACE-IT, you'll do well. Didn't need the text.",2003-12-27 03:11:54
Dan McIntyre,PSYC1001,"A lot of info to take in a such a short time, but this guy really knows his stuff.",2003-12-16 20:55:14
Dan McIntyre,PSYC101,Possibly the most over-rated psychology prof at Carleton. But use ACE-IT and you'll do fine. Don't let this prof turn you off of psychology -- it gets better.,2003-11-23 20:03:26
Dan McIntyre,PSYC1001,Excellent intro course to psych. if you use the ace-it CD and keep up with the readings and classes you are sure to pass.,2003-11-09 21:18:43
Dan McIntyre,PSYCH1001,This guy sure knows his neuroscience. He uses 4th year physiology overheads for our first year psych course!!,2003-11-07 17:52:23
Dan McIntyre,PSYC1001,"A lot of info. in very little time.  Exams are killer.  Ace-it CD not very helpfull, basically you have to memorize everything from the lectures to pass.",2003-11-05 11:59:05
Dan McIntyre,PSYC1001,excellent scientist; very good prof for introductory psych,2003-10-28 18:27:26
Dan McIntyre,PSYCH100,"if you study you're going to fail, if you do ace it and get past exams you'll do awesome... didn't enjoy his teaching style at the time, but compaired to others hes great!",2003-09-26 14:31:55
Dan McIntyre,PSYC1001,"FLAME ALERT! Teacher needs a check up, (age about 50 something) so relax a little champ. Needs to retire, mr knowitall but the only thing he's smart in is book literature, not orally explaining things",2003-09-15 17:41:56
Dan McIntyre,PSYC101,"quite difficult to understand his lectures, lack of lecture notes didn't help. very difficult to study from his lectures. although he is obviously a very smart teacher, I did not benefit from his teaching at all.",2003-09-08 15:43:08
Dan McIntyre,4910102,The best intro prof i've ever had.  Makes the class a joy,2003-09-02 16:34:33
Dan McIntyre,49101,"What he teaches isnt on exams, fortunatly he recycles all his exams, you can do perfect in his class if you get the right exam",2003-08-18 18:01:27
Dan McIntyre,PSYC1001,awesome!,2003-08-01 17:49:34
Dan McIntyre,49101102,"--Ace it cd is essential, good prof",2003-04-25 14:19:24
Dan McIntyre,49102,"I wish I had of taken 49.101 with him because I probably would have done better. Ace it cd all the way, and get someone's notes from a previous year.",2003-04-11 18:13:05
Dan McIntyre,PSYC1002,"Annoyed me at first, but his sense of humour grew on me. Very knowledgeable about the material, so he tends to move too quickly through it.",2003-04-07 17:13:17
Dan McIntyre,PSY102,"You won't regret if you take his lecture, as long as you really study.",2003-02-20 19:30:09
Dan McIntyre,49100,very knowledgeable professor; great scholar and story-teller,2003-02-20 13:49:40
Dan McIntyre,PSY,"FUNNY DUDE, LECTURES ARE HARD TO KEEP UP WITH",2003-02-12 21:23:02
Dan McIntyre,47100,"Goes all over the place in his lectures, what he talks about is never on the exa",2003-02-01 19:08:54
Dan McIntyre,49102,"Really, really great prof. Only prof I've seen make intro psych interesting.",2003-01-29 20:10:43
Dan McIntyre,49101,"Clear speech, good humour, great teacher!",2003-01-19 00:58:51
Dan McIntyre,49101,"interesting, insightful, a pleasure to watch",2002-12-28 23:16:21
Dan McIntyre,49100,Doesn't give notes. Lectures too long with no breaks. Get old exam. Awesome dude,2002-12-28 22:58:14
Dan McIntyre,49101,"old exams will help you ace. he's pretty funny, good at relating things to psych",2002-12-11 01:26:56
Dan McIntyre,49101,"Great class, kept it interesting.",2002-11-01 21:42:01
Dan McIntyre,49100,I had a great time in this class and ended up with an A+! Now that's a good prof,2002-10-30 12:14:42
Dan McIntyre,49100,"Really knows what he is talking about, and enjoys what he does. find an old exam",2002-10-18 10:38:42
Dan McIntyre,4910149,Find a copy of the old Psych Exam and Study It!,2002-08-12 20:28:08
Dan McIntyre,49101,soooo awesome....just listen up carefully and do the practice cds!,2002-08-08 20:09:30
Dan McIntyre,49101102,"Buy the Ace-It, tough exam questions, very interesting lectures",2002-05-22 19:45:06
Dan McIntyre,49101,GREAT TEACHER!!!!:),2002-04-17 11:48:41
Dan McIntyre,49102B,He takes that extra step to make it relevant to everyday life!! A sure shot.,2002-04-15 21:46:58
Dan McIntyre,49102,good stuff prof,2002-04-12 17:20:12
