school,professor,course,comment
University of Ottawa,Caroline Petit-Turcotte,BIO1140,90% of the material in the course must be self-taught. She expects students to teach other in lectures. Exams contain material that was never talked about in the lectures or even textbook. Buy the textbook if you want a chance in the course
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"Avoid at all costs. I'm actually not kidding, if you speak french, take the french section. I've heard its a lot better. She loves interactive learning, and none of it is helpful. doesn't teach anything in the lectures, impossible to know what to expect on the exams, doesn't grade or make questions fairly. She's also condescending and rude"
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"midterms and exams consist of things that have not been covered, She is horrible at responding to questions, changes syllabus and the rules, horrible at responding to questions, horrible lectures, leaves everyone confused after lectures. She is a nice person but a horrible teacher, you are better off just studying on your own."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"Does not know how to teach, makes students speak into the microphone instead of teaching concepts herself. People only attend for the participation marks as her lectures are useless. Her slides and explanations are vague and expects students to know every detail on exams. Avoid!!!"
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"I somehow got an 85 on the first midterm when the average was 70. I studied the exact same way for the second midterm and got a 69, with the long answer portion being a 54%. ?"
University of Ottawa,Caroline Petit-Turcotte,BIO1140,She is knowledgable and a great professor
University of Ottawa,Caroline Petit-Turcotte,BIO1140,don't ever take this prof for anything. she doesn't know how to teach properly; only talks about the basics and then expects everyone to know every detail for the exams. the slides are useless and people only attend for participation marks. please avoid. the class averages every year are so low for this teacher.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"I was warned about the tough time I'll have to succeed in this course. So I did all the textbook readings, went to every class, actively participated, but for what? Only to be hit with questions on material that were in neither. Always thought that a hard prof simply wasn't hard if you work hard enough and do everything they say. Guess I was wrong."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"Dr. Turcotte actually lived up to the hype. Never did I think that a professor could be this bad. Touches the surface on material in class, just enough for us to know the basics but setting us up for a ridiculous trick question on the midterm. Comes up with hypothetical 10 mark questions from the top of her head that make absolutely no sense."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,Honestly the worst prof I've ever had. 3 months into the course and I have not learned a thing from her. She basically uses 1.5 hours of class time to give you a VERY brief summary of things you need to know. You have to construct all the content to study yourself based on her vague lectures which have no actual content.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,My midterm is on Tuesday and I still don't know what to study.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"She uses Active Learning in her lectures. Much time is wasted on each slide, as she asks the class questions to prompt her to expand on the slide, yet changes her explanation multiple times to fill up class time. Each Active Learning question puts about 6 minutes of break time in the class, which is her way of filling up the lecture class time."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,Makes life difficult for no reason. IDK why she's the only professor for the course. UOttawa needs to get it together.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"Probably the worst prof I've ever had. Her ""teaching"" style is basically making you read the textbook and then asking students in class to explain the concepts themselves instead of going into detail herself. Barely any of the readings assigned correspond to her lecture material and her exams are wayyy too hard. I would avoid her at all costs."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"Her course is the main reason that made me switch from biology! Awful prof, the worst ever. Students shouldnt be experimental subjects for your Active Learning researches!"
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"When she is lecturing, if you listen very carefully to what she is saying, she is repeating the same concept over and over again but rewording it (which confuses the students because they think it is a new thing but it isn't!). The result of her repeating everything ends up taking her 30 min to finish 1 slide when it could have been done in 10 min."
University of Ottawa,Caroline Petit-Turcotte,BIO1140,she uses an 'active learning style' that other profs don't use. But there's a reason other profs do things differently; her students leave her class confused and feeling like it was a waste of time. She should teach instead of asking her students questions and then not telling us the right answer! May as well just teach yourself from the textbook.
University of Ottawa,Caroline Petit-Turcotte,BIO1140,"Throughout history, it's been the tradition that the student learns from the teacher as it pertains to gaining knowledge. Unfortunately, an ideal comparison to the student-teacher interaction in this course is lagging Wi-Fi connection. Hard to follow in class, and not to mention bad marking schemes. Which makes for passing the torch impossible."
